customer_tweet_id,customer_text,apple_reply_text,is_dm_redirect,true_intent,true_routing,escalation_reason,predicted_intent,routing_decision,escalation_reason_predicted,drafted_reply,retrieved_precedent
907432,So pissed off with my phone @AppleSupport sort it out,@335479 Hi there! What's going on exactly?,false,out_of_scope_or_other,escalate,angry_customer_needs_human_tone,out_of_scope_or_other,escalate,angry_customer_needs_human_tone,We’re sorry to hear how frustrating this is. I’m connecting you with the right team so they can help resolve the issue as quickly as possible. Thank you for your patience.,@AppleSupport sort your lives out mates my phones been fucke; My phone would mess up around this time smh @AppleSupport; really upset w @AppleSupport rn but whatever 🙄
622702,Explain to me how my iPhone is plugged in charging but the battery percent is going DOWN. @AppleSupport,"@267798 We know how important your phone is to your everyday life. Let's take a look at this issue together. Send us a screenshot of what you see in Settings > General > About, and we'll get started there. Use this to screenshot: https://t.co/iQkc2ZuaLN https://t.co/GDrqU22YpT",false,battery_power_drain,auto_handle,,battery_power_drain,auto_handle,"","Check the charger and cable—use the original Apple charger and a certified cable. Try a different outlet or USB port. If the issue persists, go to Settings → Battery → Battery Health to see if the battery needs service. If the battery health is fine, update to the latest iOS. If the problem continues, contact Apple Support for further help.",@AppleSupport What's happening to my battery? It suddenly ch; @AppleSupport When I charge my phone the battery percentage ; @AppleSupport please explain to me why after updating my iPh
1097265,@AppleSupport my phone is not picking up both cellular data and wifi..... what might be the problem?,@378929 We're here for you! What exactly are you experiencing? Are you unable to access any data or you don't have signal at all?,false,connectivity_hardware,auto_handle,,connectivity_hardware,auto_handle,"","Check Airplane Mode is off, then try a quick restart. If that doesn’t help, go to Settings → General → Reset → Reset Network Settings. If the issue persists, contact your carrier or visit an Apple Store for a SIM check.","@AppleSupport I tried both WiFi and cellular; @AppleSupport Yes, I've tried on both wifi and data.; @AppleSupport No error message, and yes I've tried both on W"
87017,@AppleSupport My iPhone is currently running on iOS 11.1.2,@135041 OK. Let's continue in DM. https://t.co/GDrqU22YpT,false,out_of_scope_or_other,auto_handle,"",ios_update_issues,auto_handle,"","Try updating to the latest iOS version: Settings → General → Software Update. If no update appears, restart your iPhone and check again. If the issue persists, let us know the exact problem you’re experiencing.",@AppleSupport My device is running on iOS 11.1.2; @AppleSupport I'm currently running in IOS 11.0.2; @AppleSupport I'm running iOS 11.2
366537,"@AppleSupport No need to DM. Press the side button to sleep, and then press it again to wake and it never wakes. About 25% of the time causes phone crash.",@202813 Let us know the last app being used in DM and we'll continue there. https://t.co/GDrqU22YpT,true,connectivity_hardware,escalate,requires_private_account_info,connectivity_hardware,auto_handle,"","Try a force‑restart: hold Side + Volume‑down until the Apple logo appears. If the issue persists, reset all settings (Settings → General → Transfer or Reset iPhone → Reset → Reset All Settings). If it still crashes, let us know the iOS version so we can guide you further.","@AppleSupport Already latest iOS. Just normal press side but; @AppleSupport Thanks .. it worked. Any reason it didn't happ; How do I go to sleep with a working phone, and then wake up "
565908,"@AppleSupport Hi, my iphone 8 plus got a black screen w/ spinning wheel in last 3 days. Restore it already and still happen. Still can use for incoming call, but the screen on and off w/ spinning wheel. The phone is getting hot. Please help.","@252644 Thanks for reaching out. Was the iPhone's restore completed and the device set up as new, or was it restored from a backup?",false,connectivity_hardware,auto_handle,,connectivity_hardware,auto_handle,"","Try a full power‑off: hold the side button + volume‑down until the Apple logo appears. If the issue persists, back up via iCloud, then erase the device again (Settings → General → Reset → Erase All Content & Settings). If it still happens, visit an Apple Store or authorized service provider.",@AppleSupport I have the new iPhone 8+ and sometimes when ac; @AppleSupport Hello - I'm having trouble with my iPhone 7. A; @AppleSupport my phone keeps on crashing with spinning wheel
1078515,@115858 @AppleSupport please🙏🏻 https://t.co/KQZHvggJqN,"@374413 Hello. We're always on the lookout for customer feedback, and we invite you to submit yours here: https://t.co/eTPVYVFyd8",false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","If your device isn’t turning on or is stuck on the Apple logo, try a hard reset: hold Power + Volume Down (iPhone 8 or later) or Power + Home (iPhone 7 or earlier) until the Apple logo appears. If that doesn’t help, visit https://support.apple.com/iphone‑restart for more steps.",@115858 @AppleSupport https://t.co/sH1Jgwp7NF; @115858 @AppleSupport  https://t.co/YzHAmXCDr0; @115858 @AppleSupport https://t.co/OkgBe28DPF
1081812,@AppleSupport I have a question about an iTunes purchase could you help me ?,@217575 We'll do whatever we can to help. DM us your question. https://t.co/GDrqU22YpT,false,app_store_billing,escalate,requires_private_account_info,app_store_billing,auto_handle,"","Sure! Check that the purchase was made with the same Apple ID you’re signed in with on your device. If it shows “not purchased,” try Settings → Apple ID → Media & Purchases → View Account → Purchase History. If it still appears missing, let us know the item and date so we can investigate.",@AppleSupport having trouble purchasing something on the iTu; @AppleSupport I need help with something related to iTunes :; @AppleSupport Will this work if iTunes is saying I haven't b
188290,"@AppleSupport my account has gone for recovery mode since Jun 27 , but yet get the resolution everytime CS assures to provide instru mail -1",@160180 We want to ensure we get you in the right direction for help. Reach out to our Apple ID team here: https://t.co/UJm15vmMM2,false,apple_id_account,escalate,requires_private_account_info,apple_id_account,auto_handle,"","If your Apple ID is stuck in recovery mode, start by visiting https://iforgot.apple.com and following the on‑screen steps. Make sure you have a trusted device or phone number set up. If the process stalls, contact Apple Support via the website or call 1‑800‑APPLE.",@AppleSupport They won't enter recovery mode. This is really; @AppleSupport do you know why this happens? We've tried rest; @AppleSupport Do I have to do an account recovery?? Which I 
1096011,"@AppleSupport Music, maps, instagram/Twitter....they just suddenly close down and the iPhone shuts down or the screen freezes","@378634 Got it, let's move to DM to dig a little deeper into this. https://t.co/GDrqU22YpT",false,ios_update_issues,escalate,requires_private_account_info,out_of_scope_or_other,auto_handle,"","Try a force‑restart: hold the side button + volume‑down until the Apple logo appears. Then check for iOS updates (Settings → General → Software Update). If the issue persists, let us know your iPhone model and iOS version.","@AppleSupport It's every app. It either freezes and shuts do; @AppleSupport Snapchat, twitter and Spotify they're all upda; @AppleSupport It freezes a lot. Shuts down randomly. And my "
936213,UH @AppleSupport @115948 Galaxy note 8 latest software update. Why? https://t.co/WbiOpepdyo,@341953 We'd like to get you pointed in the right direction. You can reach out to a team of specialists here: https://t.co/SDIe7UiyJN,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Apple products don’t run on Android devices. The Galaxy Note 8 isn’t compatible with iOS or any Apple software updates. If you’re looking for the latest Android update, check your phone’s Settings → Software update.",@AppleSupport @118936 @115858 what's with the BULLSHIT updat; @115858 @AppleSupport Is there a new software update coming ; So @115858 @AppleSupport what's going on with the last updat
875114,How do I make the Apple podcasts app play all episodes one after the other like it used to?! Anyone?@AppleSupport @318,@327768 We'd like to help. All available options can be found here. https://t.co/gQVExEKnrj,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Turn on “Continue Listening” and “Auto‑Play” in Settings > Podcasts. This will play the next episode automatically. If it’s still not working, try updating the app or reinstalling it. For more details, see https://support.apple.com/HT210411",Dear @AppleSupport how do you get podcasts to automatically ; Okay @AppleSupport Just had an iOS update and the podcasts a; @AppleSupport please fix/help me with the podcast app. What 
178644,"@AppleSupport When you go to the App Store & pick randomly any app like the image below, the video plays 6 sec & keeps reloop, supposes to play whole 🎞 https://t.co/ANstYDI7o3","@158108 We appreciate you letting us know, does this happen while using just Wi-Fi or cellular data?",false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","It sounds like a temporary glitch. Try closing the App Store, clearing its cache (restart your device), and then open the app page again. If the video still loops, delete the app page from your device and re‑open it. If the issue persists, let us know the app name and iOS version so we can investigate further.","@AppleSupport No, the game app quite often loses its sound (; @AppleSupport When I get a notification, whatever I'm playin; Dear @AppleSupport,
I noticed the video in App Store when it"
148260,@AppleSupport my phone has turned itself off and when I put it on charge the logo comes on for a few seconds then goes off then back on again?,"@149733 We can help get your iPhone up and running. Check out the steps in this article to start: https://t.co/8MvHMFZ83h

If you have questions, or need further assistance, let us know.",false,battery_power_drain,auto_handle,,battery_power_drain,auto_handle,"","Check the charger and cable—try a different one. Clean the charging port of debris, then restart the phone. If the issue persists, back up your data and run a battery health check. For detailed steps, see: https://t.co/XYZ12345",@AppleSupport The Apple logo comes up but then it turns back; @AppleSupport my phone keeps turning itself off randomly but; @AppleSupport my phone keeps restarting itself and it doesn'
392252,"@AppleSupport Can't control my volume consistently when the music app is in the background, and of course the battery",@208881 We definitely understand how those issues would make it tough to use!  Have you restarted your iPhone yet? Any changes?,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","If the Music app is in the background and volume is erratic, try these steps: 1️⃣ Open Settings → Accessibility → Touch → Volume and toggle “Use Volume Buttons.” 2️⃣ Ensure Background App Refresh is ON for Music. 3️⃣ Restart your device. If the issue persists, update to the latest iOS.","@AppleSupport my music keeps turning off every time i get a ; @AppleSupport when I open almost any app, my music stops pla; @AppleSupport 1. The volume becomes unresponsive erratically"
757835,"@AppleSupport whenever a new ios update is released , i dont get push notification. I've to check manually in the settings .Is there a fix ?",@301097 Let's look into this together. What version of iOS are you currently on?,false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Check Settings > Notifications and make sure “Allow Notifications” is on for the apps you want. Also verify Background App Refresh is enabled (Settings > General > Background App Refresh). If the issue persists, try restarting the device or resetting network settings.",@AppleSupport I meant that ever since I updated my iOS to th; @AppleSupport I'm not getting push notifications when I have; @AppleSupport Ever since I downloaded IOS 11.0.3 my notifica
679921,@AppleSupport Defeats the purpose of a subscription,"@282222 Hi, here's a great article that has information on continuous listening and more: https://t.co/gQVExEKnrj",false,out_of_scope_or_other,auto_handle,,app_store_billing,auto_handle,"","Check the subscription in Settings > Apple ID > Subscriptions. If you want a refund, tap the subscription and select “Report a Problem” → “Request a refund.” If you’re still charged, let us know the app name and purchase date so we can investigate.",@AppleSupport having an issue with an auto subscription of a; @AppleSupport Doesn't help; @AppleSupport Any fixes?
790671,@115858 @AppleSupport And latest update does not fix it,@122934 Thanks for contacting us. What are you experiencing? Please let us know in DM how we can help. https://t.co/GDrqU22YpT,false,ios_update_issues,escalate,requires_private_account_info,out_of_scope_or_other,auto_handle,"","Try a full backup, then uninstall and reinstall the app that’s causing the issue. If the problem persists, reset the device’s network settings (Settings → General → Transfer or Reset iPhone → Reset → Reset Network Settings). For further help, visit https://support.apple.com.",@115858 @AppleSupport FIX THIS I️ PLEASE; @115858 @AppleSupport there is something wrong with the phon; @266435 @AppleSupport Just done the new update. Still not wo
327083,@AppleSupport pls fix the portrait to landscape orientation bug. Randomly switches even when my phone has it locked lol,"@193947 We can help out. Tell us the iOS version your iPhone is on, and we'll work towards a resolution together.",false,ios_update_issues,auto_handle,,connectivity_hardware,auto_handle,"","Make sure Rotation Lock is enabled (tap the lock icon in Control Center). If it’s on and the issue persists, try a quick restart. If that doesn’t help, update to the latest iOS or reset all settings (Settings → General → Transfer or Reset iPhone → Reset → Reset All Settings).",@AppleSupport Oh yea and the random landscape switching whil; @AppleSupport just giving you guys a heads up my portrait mo; @AppleSupport Why every time I pick up my phone its stuck in
567685,"Why does a notification keep popping up saying ""Purchase of this item is not currently available"" @AppleSupport https://t.co/66t3qTiWNs",@253152 We'd like to help. Which device and iOS version are you using? Which app are you seeing this in?,false,app_store_billing,auto_handle,,app_store_billing,auto_handle,"","Check that the item is available in your region and that your Apple ID is set to the correct country. Make sure you have a valid payment method and that you’re not under any purchase restrictions. If the issue persists, try restarting the device or clearing the App Store cache. For more details, see https://support.apple.com/en-us/HT202039.",Hey @AppleSupport can you tell me why this keeps on popping ; hey @AppleSupport why does this keep popping up on my iphone; @AppleSupport I am trying to purchase something on the app s
1071729,"@AppleSupport I click on download and install it asks for my password I put it in then it thinks for a few seconds then just stops, tried rebooting also",@372908 Let's try these steps to get that update rolling: https://t.co/Ui1yTnOCUz Let us know in DM if that doesn't help. https://t.co/GDrqU22YpT,false,app_store_billing,auto_handle,,ios_update_issues,auto_handle,"","Check that you’re on a stable Wi‑Fi connection and that you have enough storage. If that’s fine, try resetting network settings: Settings > General > Transfer or Reset iPhone > Reset > Reset Network Settings. Then attempt the download again.","@AppleSupport IT Just keeps asking me for my password multip; @AppleSupport Nope. It asks for the login credentials, 4-5 t; @AppleSupport trying to download app from Apple Store on mac"
1073808,Man iOS 11.0.3 is SOOOOOOOOOO garbage.  My battery when from 83% to 52% JUST from the time I got to work from home. WTH?!?! @AppleSupport,@373364 We'd like to offer our assistance. Let's begin by going through this article: https://t.co/bivpdfBNJ6 Keep us posted.,false,battery_power_drain,auto_handle,,battery_power_drain,auto_handle,"","Check your battery health in Settings > Battery > Battery Health. If it’s below 80 %, consider a replacement. Also try disabling Background App Refresh (Settings > General > Background App Refresh) and resetting all settings (Settings > General > Transfer or Reset iPhone > Reset > Reset All Settings). If the drain continues, let us know.",iOS 11.0.3 is the biggest load of shite ever. I thought my b; @AppleSupport iOS 11.0.3 is crushing my battery.  What a jok; Anyone else's iPhone battery life fucking shite after iOS11?
758355,@AppleSupport But it connects again after disconnecting after some time,@301213 The article we provided in our last message explains circumstances in which it will reconnect. Join us in DM if you need help. https://t.co/GDrqU22YpT,false,connectivity_hardware,escalate,requires_private_account_info,connectivity_hardware,auto_handle,"","Try these steps: 1️⃣ Turn Bluetooth off/on on both devices. 2️⃣ Forget the device on your iPhone, then re‑pair. 3️⃣ If the issue persists, reset network settings (Settings → General → Transfer or Reset iPhone → Reset → Reset Network Settings). Let us know if it helps.","@AppleSupport Can we reconnect on this; @AppleSupport yes it's been restarted multiple times, i've a; @AppleSupport it always takes multiple times to connect with"
947824,@AppleSupport your recent update has rendered it impossible to edit an existing note. Any attempt takes you to the start. Restore settings,"@344776 We want you to be able to edit your notes. To clarify, you restored settings and this is still happening?",false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Try resetting Notes:  
1️⃣ Open Settings → Notes → toggle “Notes” off, wait 10 s, toggle back on.  
2️⃣ If you use iCloud, sign out of iCloud in Settings → your name → Sign Out, then sign back in.  
3️⃣ Re‑open the note; you should be able to edit it again. Let us know if it still doesn’t work.",@AppleSupport with the new update still having problem with ; @AppleSupport It's an update issue; @AppleSupport The issue occurred when I updated with the upd
154436,"@AppleSupport I left using podcast due to that issue. also I cross checked for speed on other apps(YouTube) and Safari and they were running fine.
It seems there are less servers for India, or maybe a technical glitch 
I will check it again for you after sometime and provide an update.",@151390 Please keep us posted. We'll want to test this on more than one Wi-Fi network and on cellular data in order to properly isolate the issue.,false,connectivity_hardware,auto_handle,,connectivity_hardware,auto_handle,"","Try clearing the Podcast app cache: go to Settings → Podcast → Clear Cache. If that doesn’t help, uninstall and reinstall the app. Also try switching between Wi‑Fi and cellular to see if the speed changes. Let us know the results.","@AppleSupport Hi! It's super slow, it's buggy, podcaster cra; @AppleSupport i'm like this for half an hour.. problems with; Hey @AppleSupport podcast download is running very slow( 10-"
546547,@AppleSupport Please check the below fraud! Apple Thieves! Runtastic App whoever has made this! steal money that is what you do! faithless I am now! would have never save my a/c details on apple id if I was aware about this fraud! refund asap. https://t.co/gHzIqWxpMy,@247090 We want to get you in the right direction for help. Reach out to our iTunes department through the following link:  https://t.co/SDIe7UiyJN,false,app_store_billing,escalate,financial_refund_request,app_store_billing,escalate,account_security_risk,We’re sorry to hear about this. I’ve forwarded your concern to our billing & fraud team and they’ll review it promptly. We’ll keep you updated on the next steps. Thank you for bringing this to our attention.,@AppleSupport @115858 just wanted to share the below receive; @AppleSupport Apple you are a bunch scam artist ! I just los; @AppleSupport is this scam?? i've never even heard of this a
854901,@AppleSupport my phone just deleted all of my text message chains only leaving the last message sent. HOW?! Are you kidding me?! 😡,@323045 We'll be happy to look into this with you. Could you please send us a DM with what iOS version you're running? https://t.co/GDrqU22YpT,true,ios_update_issues,auto_handle,,out_of_scope_or_other,auto_handle,"","Check your iPhone’s storage – if it’s almost full, older messages may be purged. Go to Settings → General → iPhone Storage and look for “Messages.” If you’re using iCloud Messages, make sure it’s enabled (Settings → [Your Name] → iCloud → Messages). If you have a recent iCloud backup, you can restore it to recover the missing chats. If you need help, let us know the iOS version and model.",@AppleSupport I woke up to all my messages deleted from my p; @AppleSupport I restarted my phone n now all my text message; Why the fuck did my phone just delete all of my texts? @Appl
338626,@AppleSupport it powers on and takes me to the user log in screen. i log in and the progress bar starts loading then it shuts back off halfway through,"@196837 Power your Mac off. Disconnect any external devices, and attempt to start in safe mode: https://t.co/PQ4LSYhUTY
Keep us posted.",false,connectivity_hardware,auto_handle,,battery_power_drain,auto_handle,"","Try resetting the SMC and PRAM. For SMC: shut down, press Shift‑Ctrl‑Option + power for 10 s, then release and power on. For PRAM: restart and hold Option‑Command‑P‑R for 20 s. If the issue persists, let us know.","@AppleSupport It stalls during bootup (loading bar fills up ; @AppleSupport No :( when turning on, it goes to a white scre; @AppleSupport This is the screen it gets stuck on.  Never sh"
115994,@AppleSupport how can such messages be blocked in Messages? https://t.co/8Gbh3kCnpV,@141831 Happy to help you. Our website here has information on how to block a single phone number: https://t.co/rYxZGDk3Lz We'd also ask that you tap Report Junk under any message you receive like that looks like this. DM us if you have any questions. https://t.co/GDrqU22YpT,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Use the “Block Contact” feature: tap the contact’s name or number at the top of the conversation, scroll to “Block this Caller,” and confirm. You can also block unknown senders in Settings → Messages → Unknown & Spam.",@AppleSupport why? https://t.co/s1TcT22T0o; @AppleSupport seems super suspect https://t.co/2xEziahp1V; @AppleSupport why does it say this ? https://t.co/9PDn5HKkcC
716592,@AppleSupport iOS 11.0.2,@177105 Thanks! Let's see what could be happening via DM: https://t.co/GDrqU22YpT,false,out_of_scope_or_other,auto_handle,"",ios_update_issues,auto_handle,"","Try these steps: 1️⃣ Restart your device. 2️⃣ Go to Settings → General → Software Update and install any available updates. 3️⃣ If the issue persists, reset network settings (Settings → General → Transfer or Reset iPhone → Reset → Reset Network Settings). Let us know how it goes.",@AppleSupport ios 11.0.2; @AppleSupport iOS 11.0.2; @AppleSupport iOS 11.0.2
645001,"@AppleSupport Hello,, my iphone 4s isn't turning on. I didn't use for 6 months. I'm charging it since hours.
Whyyyy?",@273089 We'd be happy to help. Here's a link with a few steps to try: https://t.co/8MvHMFZ83h,false,battery_power_drain,auto_handle,,battery_power_drain,auto_handle,"","Try a different Lightning cable and charger. If it still won’t power on, let the battery charge for at least 30 minutes, then press and hold the power button for 10 seconds. If it still doesn’t start, it may need a battery replacement. Let us know.","@AppleSupport Hi, i'm having problem with my iPhone since th; @AppleSupport my iPhone 6s plus stopped charging 2days ago. ; @AppleSupport  @115858  Yo so i use two iphone 4s and a coup"
1083384,@AppleSupport yes..been there... still can't activate,"@375556 Thanks for letting us know. To confirm, did you try activating your iPhone through iTunes as well? DM us the answer. https://t.co/GDrqU22YpT",false,connectivity_hardware,escalate,requires_private_account_info,apple_id_account,auto_handle,"","Try the following:  
1️⃣ Restart your iPhone.  
2️⃣ Connect to a reliable Wi‑Fi or cellular data.  
3️⃣ Go to Settings > General > Reset > Reset Network Settings.  
4️⃣ Then tap “Set Up” again and follow the onscreen steps.  
If it still won’t activate, let us know the iPhone model and any error code.","@AppleSupport I don't think so—it did work this morning, has; @AppleSupport I'm continually getting the ""Could Not Activat; @AppleSupport i did! a couple of times. still not working"
440799,@AppleSupport How do I turn off auto connect then?,"@219586 If you're wanting to turn off Wi-Fi completely, you'll want to turn it off from the Settings instead of Control Center.",false,connectivity_hardware,auto_handle,,connectivity_hardware,auto_handle,"",Turn off “Auto‑Join” for each network: Settings → Wi‑Fi → tap the “i” next to the network → toggle off “Auto‑Join.” Repeat for any other networks. This stops the device from connecting automatically.,"@AppleSupport how do I stop my WiFi from automatically conne; @AppleSupport I'm turning it off from the control center I b; @AppleSupport 
Is there anyway to stop my WiFi from ALWAYS b"
362095,@AppleSupport  ios 11.0.2 is causing havoc with voiceover on safari not reading out web pages. PLEASE fix it.,@201777 Thanks for reaching out.  Restart the device and test to see if that issue persists with Safari and the voiceover function.,false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Check that VoiceOver is enabled in Settings → Accessibility → VoiceOver.  
In Safari, tap the “aA” icon, choose “Accessibility” and ensure “Speak Selection” is on.  
If the issue persists, try a quick restart of the device.  
If it still doesn’t read, reset all settings (Settings → General → Transfer or Reset iPhone → Reset → Reset All Settings).  
Let us know if the problem continues.","@AppleSupport Having VoiceOver issues. Apps are sometimes sl; @AppleSupport what's wrong with ur safari atm bruh?; @AppleSupport I thought iOS was bad, but 11.0.2 is probably "
87030,Unable to create user accounts of any level after the OSX fix that has been released to patch the root issue..... (Domain Joined machine) @115858 @AppleSupport #itonlygetsworse https://t.co/ABxDwPNOFu,@135045 We are here to help. Let's start the device into safe mode. Does the issue remain then? DM us the answer. Here are the steps for safe mode: https://t.co/PQ4LSYhUTY https://t.co/GDrqU22YpT,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Try resetting the local directory services: open Terminal and run  
`sudo dscacheutil -flushcache && sudo killall -HUP mDNSResponder`  
Then reboot the Mac. If the issue persists, re‑join the domain via Directory Utility (Apple → System Settings → Users & Groups → Login Options → Join). This should restore user‑account creation.",@AppleSupport 11.1.2 DM sent. I've seen a lot of people havi; @AppleSupport i'm having an issue on my account settings htt; @AppleSupport @239559 Seems a lot of people are having this 
795842,@AppleSupport is there any way I can get a refund from Music I bought a while ago?,@309754 We're happy to help and point you in the right direction. Visit our iTunes Team here: https://t.co/SDIe7UiyJN,false,app_store_billing,escalate,financial_refund_request,app_store_billing,escalate,financial_refund_request,Sure thing! I’ve forwarded your request to our iTunes Support team. They’ll reach out shortly to help you with the refund. Thanks for reaching out!,@AppleSupport request a refund for a music purchase; @AppleSupport I accidentally bought something is there anywa; @AppleSupport I got charged for an album I already paid for 
928247,"@AppleSupport hi, will the Parker Bear become available to purchase in the U.K.?",@340240 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","We don’t have a release date for the Parker Bear in the UK yet. If you’d like to stay updated, add the product to your wishlist on the UK Apple Store or sign up for notifications. Let us know if you have any other questions.","@AppleSupport It's available on the American store. Is there; @AppleSupport When will it be available in the UK? 🇬🇧; @AppleSupport United Kingdom, was going to go to the Apple s"
283206,my phone literally will not turn on. fuck ios 11. @AppleSupport fix it,@183468 We'd like to help you get the iPhone working again. Let's start by following the steps in this article: https://t.co/c3jtCmHUBM,false,connectivity_hardware,auto_handle,,battery_power_drain,auto_handle,"","Try a hard reset: hold Power + Home (or Volume‑down on newer models) for 10 s until the Apple logo appears. If it still won’t start, connect to a charger and let it charge for 30 min, then repeat the reset. If the issue persists, visit an Apple Store or authorized service provider.","@AppleSupport your shitty ios 11 updates fucked my phone up,; Phones fucked won't turn on hey thanks @AppleSupport 👌🏼; so my phone wont turn on and Apple isn't even helping me @Ap"
3763,"@AppleSupport 11.1?? when did that come out lol, i talked to you guys last night and you asked if i was updated to 11.0.3 which i am lol","@116621 It was released earlier today. Let's use these steps to update iOS:  
 https://t.co/80YRnjDFDk",false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","We’re on iOS 11.1 now—released on Oct 18. If you haven’t updated yet, go to Settings → General → Software Update and install the latest version. Let us know if anything else comes up!",@AppleSupport I just noticed I need to update to 11.1 so I'l; @AppleSupport 11.0.2 but I just realized there's an update. ; @AppleSupport thanks! the 11.0.3 that came out the other day
701715,@AppleSupport 升级11.1.2后出现这个情况 https://t.co/LALvgphheH,@287536 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"",请先重启设备，然后检查“设置 → 通用 → 软件更新”是否有更高版本可用。若仍有问题，尝试“设置 → 通用 → 还原 → 还原网络设置”，或在“设置 → 通用 → 还原 → 还原所有设置”后再更新。若问题持续，请访问 https://support.apple.com/zh-cn/HT204204。,@AppleSupport 🆘  🆘  🆘  🆘   🆘  🆘   🆘   🆘 https://t.co/46eapJK; @AppleSupport 🙄🙄 https://t.co/lbzY0Dpu7r; @AppleSupport 🤩 https://t.co/n7IkjSElZ2
1133183,"@AppleSupport Seems to be working now. FWIW, this was after putting in my billing zip code and last of my SSN",@387014 That's great. Glad this is working for you. Let us know if we can help with anything else.,false,app_store_billing,auto_handle,,app_store_billing,auto_handle,"","Glad to hear it’s working! If you run into any more billing questions, just let us know. Enjoy your app!",@AppleSupport Seems to be working alright now. Thank you; @AppleSupport Working now. Thank you!; @AppleSupport It's working fine for now. Thanks y'all! :)
413119,@AppleSupport Need URGENT help!!Case 100317986821. Locked out of phone for 5 days while abroad. Nobody can help.,@213602 We're happy to take a look at your case. Meet us in DM to get started. https://t.co/GDrqU22YpT,true,apple_id_account,escalate,requires_private_account_info,apple_id_account,escalate,account_security_risk,We’re sorry to hear you’re locked out. We’ll connect you with the right team right away. Please send us a DM so we can help you resolve this quickly. https://t.co/GDrqU22YpT,"@AppleSupport I really need your help guys. Please assist me; @AppleSupport @115858 i got locked out of my phone pls help ; @AppleSupport hi, I am locked out of my apple account and ca"
493582,@232672 @AppleSupport 30% battery consumption in approx one hour usage :'(,"@232670 Having your iPhone working great is expected and we're happy to look into your battery concerns, Please DM us your model iPhone and the iOS version installed. This is located in Settings > General > About.",true,battery_power_drain,escalate,requires_private_account_info,battery_power_drain,escalate,requires_dm_troubleshooting,We hear you—rapid battery drain can be frustrating. I’ve forwarded your concern to our battery support team. They’ll reach out shortly to help resolve this. Thank you for your patience.,"@AppleSupport Your update sucks, literally! Thanks for the b; @AppleSupport please fix this battery issue. Ridiculous!; @328360 @AppleSupport Same here.. battery life has become a "
568417,@AppleSupport will turning on background app refresh preserves battery lyf,@252895 You can see some great tips on how to preserve battery here: https://t.co/bivpdfBNJ6,false,battery_power_drain,auto_handle,,battery_power_drain,auto_handle,"","Turning on Background App Refresh can increase battery use. Try disabling it for apps that don’t need it: Settings → General → Background App Refresh, then toggle off or select only the apps you use. This should help preserve battery life.",@AppleSupport Adding - background app refresh is off & I app; @AppleSupport iPhone 6s. Software 11.1.2 . I turned off the ; @AppleSupport I think i I fixed it. One app was on refresh l
954535,"@AppleSupport this is ridiculous, my phones been completely frozen for the past hour because of the damn IOS 11.0.2",@218000 Let's get back into DM and try some additional troubleshooting steps. We'll help. https://t.co/GDrqU22YpT,false,ios_update_issues,auto_handle,,ios_update_issues,escalate,angry_customer_needs_human_tone,We’re sorry to hear your device is frozen. I’ve forwarded this to our iOS support team. They’ll reach out shortly to help you resolve the issue. Thank you for your patience.,@AppleSupport y'all need to fix iOS 11 cause my phone keep f; @AppleSupport what the hell has the latest IOS 11.0.2 done t; @AppleSupport my phone keeps freezing since the update. It's
235836,"@AppleSupport why iOS 11.0.2 automatically download when connected to WiFi? My setting is off. Why the size is different? 277,1MB to 1,61GB.",@172175 We'd like to take a look into this. Send us a DM to get started. https://t.co/GDrqU22YpT,true,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","iOS updates are large because they include the full OS image. Even with “Automatic Updates” off, the system may pre‑download the update over Wi‑Fi to speed installation.  
Turn it off: Settings > General > Software Update > Automatic Updates → toggle off.  
The 277 MB vs 1.6 GB difference is the delta update vs the full image.",Ummm... @AppleSupport why is my phone downloading auto updat; @AppleSupport Thanks for getting back to me but this setting; @AppleSupport I have tried it on different WiFi and cell dat
